event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
KHM989,"23 November 2011",2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Protesters",,116,"Southeast Asia",Cambodia,Siemreap,"Siem Reap","Sla Kram","Sla Kram",13.3617,103.8605,1,"Phnom Penh Post",National,"On 23 November 2011, hotel workers protested outside the Angkor Village Hotel and Resort, in Siem Reap city, to call for the reinstatement of workers who had been unlawfully sacked for unionizing. The police ended the protest and detained two unionists.",0,,1706054140,
KHM988,"22 November 2011",2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Cambodia)","Borei Keila Communal Group (Cambodia); Women (Cambodia)",Rioters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Rioters",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 22 November 2011, villagers from Borei Keila community clashed with the police during a demonstration in Phnom Penh. Police officers beat at demonstrators, who in turn threw objects at the officers.",0,,1700605346,
KHM987,"21 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 21 November 2011, about 300 villagers from Kandal province delivered petitions to embassies in Phnom Penh. Afterwards, the villagers, involved in land disputes with private companies, marched to the provincial hall and called for Prime Minister Hun Sen to help them.",0,,1700605346,
KHM986,"17 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Borei Keila Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 17 November 2011, more than 100 Borei Keila villagers protested against Phanimex Company in the streets of Phnom Penh. The protesters, holding banners and a pig's head, set tyres on fire before marching to the office of the company, to claim a resolution to their land dispute.",0,,1727805801,
KHM985,"10 November 2011",2011,1,"Political violence",Riots,"Mob violence","Rioters (Cambodia)",,Rioters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Rioters",,116,"Southeast Asia",Cambodia,"Kampong Thom",Sandan,"Mean Rith",Sandan,13.0688,105.4137,2,"Phnom Penh Post",National,"On 10 November 2011, about 300 villagers broke down barricades and entered the grounds of rubber firm CRCK, in Prey Lang Forest, Kampong Thom. The police confronted the villagers. The villagers intended to expose illegal logging in the forest. Location coded: Sandan district, where a considerable part of the forest is located.",0,,1618561359,
KHM984,"03 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Kampong Cham","Stueng Trang","Preak Kak","Preaek Kak",12.2902,105.5077,2,"Phnom Penh Post",National,"On 03 November 2011, about 400 villagers from Meak Bei village in Prek Kak commune, in Kampong Cham, protested after workers from a private company attempted to clear their houses with excavators.",0,,1618561359,
KHM983,"02 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Borei Keila Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 02 November 2011, about 15 villagers from among 386 families from Borei Keila community continued to protest outside Prampi Makara district hall, in Phnom Penh. The group urged the government to intervene in a contentious land dispute with Phanimex Company.",0,,1700605346,
KHM982,"01 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Preah Sihanouk","Preah Sihanouk",Buon,Sihanoukville,10.6093,103.5295,1,"Phnom Penh Post",National,"On 01 November 2011, a group of 100 people protested outside Sihanoukville Municipal Hall. The group, who is facing eviction from their shelters near Sihanoukville Autonomous Port, demanded a resolution before they are forced to move.",0,,1618561359,
KHM981,"01 November 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Borei Keila Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 01 November 2011, about 50 villagers representing 386 families from Borei Keila community protested outside Prampi Makara district hall, in Phnom Penh. The group urged the government to intervene in a contentious land dispute with Phanimex Company.",0,,1700605346,
KHM980,"29 October 2011",2011,1,"Political violence",Riots,"Mob violence","Rioters (Cambodia)","Vigilante Group (Cambodia)",Rioters,"Civilians (Cambodia)",,Civilians,Rioters-Civilians,"Civilian targeting",116,"Southeast Asia",Cambodia,"Kampong Speu","Kong Pisei","Prey Nheat","Kong Pisei",11.3164,104.6599,2,"Phnom Penh Post",National,"On 29 October 2011, a man accused of being a sorcerer was killed in Kong Pisei district, Kampong Speu province. Two men were arrested a few hours after the crime in Kantuoth village, Teuk La'ak commune.",1,,1649284577,
KHM979,"27 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Farmers (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,Kratie,Snuol,Khsuem,Khsuem,12.1715,106.4534,2,"Phnom Penh Post",National,"On 27 October 2011, 77 families in Snuol district, Kratie province, continued to protest and block a private company from clearing their cassava trees. The villagers, from Khyoem/Khsuem commune, are involved in a land dispute against Dai Nam company.",0,,1552577527,
KHM978,"23 October 2011",2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Farmers (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,Kratie,Snuol,Khsuem,Khsuem,12.1715,106.4534,2,"Phnom Penh Post",National,"From 19 to 26 October 2011, nearly 80 families in Snuol district, Kratie province, protested in an attempt to prevent a private company of clearing their cassava trees. The villagers, from Khyoem (Khsuem) commune, blocked 10 excavators from clearing farmland.",0,,1552577527,
KHM977,"19 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 19 October 2011, 85 residents, representatives of 32 families living in Chamkarmon district, staged a protest in Tonle Bassac commune, Phnom Penh. The demonstrators asked for Prime Minister Hun Sen to intervene on their behalf against the Thai Bun Roong company, which they claim is forcing them to sell their land at below market value.",0,,1700605346,
KHM976,"18 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 18 October 2011, more than 200 residents of Boeung Kak lake area gathered outside Phnom Penh Municipal Court to protest. They demonstrated while four villagers, who had filed complaints after their homes were demolished, responded to summonses for questioning.",0,,1700605346,
KHM973,"17 October 2011",2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cambodia)",,Protesters,"Police Forces of Cambodia (1993-)","Private Security Forces (Cambodia)","State forces","State forces-Protesters",,116,"Southeast Asia",Cambodia,"Preah Vihear",Kuleaen,Srayang,Srayang,13.7023,104.5536,2,"Phnom Penh Post",National,"On 17 October 2011, about 250 villagers protested in Srayong commune, Preah Vihear province, against alleged land-grabbing by rubber firm Siladamich Company. Their path was blocked by company security guards and police, but no clash was reported.",0,,1552577527,
KHM974,"17 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 16 to 17 October 2011, nearly 50 vendors from Boeung Trabek Plaza in Chamkarmon district, Phnom Penh, protested to demand that their landlord further discount rent because they were not attracting enough customers.",0,,1700605346,
KHM975,"17 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 17 October 2011, Boeung Kak lake residents protested at a site where homes were destroyed in September, in Daun Penh district, Phnom Penh. They appealed to Prime Minister Hun Sen to intervene in their land dispute case.",0,,1700605346,
KHM971,"16 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Oddar Meanchey","Anlong Veaeng","Anlong Veaeng","Anlong Veaeng",14.2322,104.081,1,"Phnom Penh Post",National,"From 13 to 16 October 2011, nearly 200 villagers from O'Ampril village gathered to protest in front of Anlong Veng commune office, Oddar Meanchey. They claimed they had been illegally refused the right to register to vote by their commune chief.",0,,1552577527,
KHM972,"16 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 16 to 17 October 2011, nearly 50 vendors from Boeung Trabek Plaza in Chamkarmon district, Phnom Penh, protested to demand that their landlord further discount rent because they were not attracting enough customers.",0,,1700605346,
KHM970,"15 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Oddar Meanchey","Anlong Veaeng","Anlong Veaeng","Anlong Veaeng",14.2322,104.081,1,"Phnom Penh Post",National,"From 13 to 16 October 2011, nearly 200 villagers from O'Ampril village gathered to protest in front of Anlong Veng commune office, Oddar Meanchey. They claimed they had been illegally refused the right to register to vote by their commune chief.",0,,1552577527,
KHM969,"14 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Oddar Meanchey","Anlong Veaeng","Anlong Veaeng","Anlong Veaeng",14.2322,104.081,1,"Phnom Penh Post",National,"From 13 to 16 October 2011, nearly 200 villagers from O'Ampril village gathered to protest in front of Anlong Veng commune office, Oddar Meanchey. They claimed they had been illegally refused the right to register to vote by their commune chief.",0,,1552577527,
KHM966,"13 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 12 and 13 October 2011, striking garment workers protested outside the Meroson Cambodia Co Ltd factory, in Dangkor district, Phnom Penh. The workers had several demands, including the reinstatement of three employees allegedly fired for joining a union.",0,,1700605346,
KHM967,"13 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 13 October 2011, former Boeung Kak lakeside residents protested in Freedom Park, Phnom Penh. The villagers, who accepted compensation after facing forced eviction, criticized a recent television portrayal of their living situation. They also requested additional government compensation.",0,,1700605346,
KHM964,"12 October 2011",2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 12 and 13 October 2011, striking garment workers protested outside the Meroson Cambodia Co Ltd factory, in Dangkor district, Phnom Penh. The workers had several demands, including the reinstatement of three employees allegedly fired for joining a union.",0,,1700605346,
